State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-09-13
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-09-14
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-09-15
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-09-16
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-09-17
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-09-18
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-09-20
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-09-22
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-09-23
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-09-24
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-09-25
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-09-27
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-09-28
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-09-29
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-09-30
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-01
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-04
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-05
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-06
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-07
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-08
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-11
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-12
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-13
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-14
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-15
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-18
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-19
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-20
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-21
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-25
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-26
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-28
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-29
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-10-30
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-01
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-02
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-03
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-04
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-06
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-08
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-09
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-10
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-11
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-12
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-15
Kerala,Kollam,Kollam,Other,Beverages,0.4,13000,14000,13500,2010-11-16
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-18
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-19
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-20
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-22
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-23
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-24
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-25
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-26
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-11-27
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-01
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-02
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-03
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-04
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-06
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-07
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-08
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-09
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-10
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-13
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-14
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-15
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-17
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-18
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-20
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-21
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-22
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-23
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-27
Kerala,Kollam,Kollam,Other,Beverages,0.2,13000,14000,13500,2010-12-28
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-01
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-03
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-04
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-05
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-06
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-07
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-10
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-11
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-12
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-13
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-14
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-15
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-17
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-18
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-19
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-20
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-21
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-22
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-24
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-25
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-27
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-28
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-29
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-01
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-02
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-03
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-04
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-05
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-07
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-08
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-09
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-10
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-11
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-14
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-16
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-17
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-18
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-19
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-21
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-22
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-23
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-24
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-25
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-26
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-01
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-03
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-04
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-05
Kerala,Kollam,Kollam,Other,Beverages,0.5,13600,14000,13800,2011-03-07
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-08
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-09
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-10
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-11
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-14
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-15
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-16
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-17
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-18
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-19
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-21
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-22
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-23
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-24
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-25
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-26
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-28
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-29
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-01
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-02
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-05
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-06
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-07
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-08
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-11
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-12
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-16
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-18
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-19
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-20
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-23
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-25
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-26
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-27
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-28
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-30
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-03
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-04
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-05
Kerala,Kollam,Kollam,Other,Beverages,0.5,13100,13500,13300,2011-05-06
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-07
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-09
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-10
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-11
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-12
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-13
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-16
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-17
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-18
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-19
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-21
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-23
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-24
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-25
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-26
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-27
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-30
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,13500,13300,2011-06-01
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,13500,13300,2011-06-02
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,13500,13300,2011-06-03
Kerala,Kollam,Kollam,Other,Beverages,0.5,12800,13000,12900,2011-06-04
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-06
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-07
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-08
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-09
Kerala,Kollam,Kollam,Other,Beverages,0.5,12600,13000,12800,2011-06-10
Kerala,Kollam,Kollam,Other,Beverages,0.5,12600,13000,12800,2011-06-13
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-14
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13000,12800,2011-06-15
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13000,12800,2011-06-16
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-17
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-18
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-20
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-21
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-22
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-24
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-25
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-30
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13000,12800,2011-07-01
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-02
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-04
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-05
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-06
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-07
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-08
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-11
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-12
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-13
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-14
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-15
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-16
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-18
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-19
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-20
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-21
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-22
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-23
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-25
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-26
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-01
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-02
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-03
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-04
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-05
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-06
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-08
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-09
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13000,12800,2011-08-10
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-11
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-12
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-16
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-17
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-18
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-19
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-20
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-22
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-23
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-24
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-25
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-26
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-09-01
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-09-02
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-09-03
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-09-05
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-09-06
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-09-07
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-09-28
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-09-29
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-09-30
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-01
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-03
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-04
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-07
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-10
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-11
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-12
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-13
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-14
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-15
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-17
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-18
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-19
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-20
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-21
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-22
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-24
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-25
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-27
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-10-28
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-02
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-03
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-04
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-08
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-09
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-10
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-11
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-14
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-15
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-16
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-17
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-18
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-19
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-21
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-22
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-23
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-24
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-25
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-26
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-11-28
Kerala,Malappuram,Kondotty,Other,Beverages,0.2,8000,10000,9000,2015-06-06
Kerala,Malappuram,Kondotty,Other,Beverages,0.15,8500,9500,9000,2015-06-08
Kerala,Malappuram,Kondotty,Other,Beverages,0.25,8000,9000,8500,2015-06-09
Kerala,Malappuram,Kondotty,Other,Beverages,1.0,12000,14000,13000,2015-06-10
Kerala,Malappuram,Kondotty,Other,Beverages,0.1,12000,14000,13000,2015-06-11
Kerala,Malappuram,Kondotty,Other,Beverages,0.1,11000,13000,12000,2015-06-12
Kerala,Malappuram,Kondotty,Other,Beverages,1.0,12000,12200,12100,2015-06-15
Kerala,Malappuram,Kondotty,Other,Beverages,0.25,12000,12200,12100,2015-06-16
Kerala,Malappuram,Kondotty,Other,Beverages,0.25,10000,10200,10100,2015-06-17
Kerala,Malappuram,Kondotty,Other,Beverages,0.5,9000,11000,10000,2015-06-19
Kerala,Malappuram,Kondotty,Other,Beverages,0.5,13000,16000,14500,2015-06-22
Kerala,Malappuram,Kondotty,Other,Beverages,0.5,12000,14000,13000,2015-06-24
Kerala,Malappuram,Kondotty,Other,Beverages,0.5,12000,13000,12500,2015-06-25
Kerala,Malappuram,Kondotty,Other,Beverages,0.5,12000,13000,12500,2015-06-26
Kerala,Malappuram,Kondotty,Other,Beverages,0.25,12000,14000,13000,2015-06-29
Kerala,Malappuram,Kondotty,Other,Beverages,1.0,12000,13000,12500,2015-06-30
Kerala,Malappuram,Kondotty,Other,Beverages,1.0,12000,13000,12500,2015-07-01
Kerala,Malappuram,Kondotty,Other,Beverages,0.5,12000,13000,12500,2015-07-03
Kerala,Malappuram,Kondotty,Other,Beverages,0.25,12000,14000,13000,2015-07-04
Kerala,Malappuram,Kondotty,Other,Beverages,0.15,12000,13000,12500,2015-07-06
Kerala,Malappuram,Kondotty,Other,Beverages,0.5,12000,13000,12500,2015-07-09
Kerala,Malappuram,Kondotty,Other,Beverages,0.5,15000,15200,15100,2015-07-16
Kerala,Malappuram,Kondotty,Other,Beverages,0.5,13500,14500,14000,2015-07-17
Kerala,Malappuram,Kondotty,Other,Beverages,0.5,14500,15500,15000,2015-07-20
Kerala,Malappuram,Kondotty,Other,Beverages,0.5,13500,14500,14000,2015-07-21
Kerala,Malappuram,Kondotty,Other,Beverages,0.8,13500,15000,14000,2015-07-22
Kerala,Malappuram,Kondotty,Other,Beverages,0.8,13500,15000,14000,2015-07-24
Kerala,Malappuram,Kondotty,Other,Beverages,0.35,13000,14000,13500,2015-07-25
