lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_14,year,day,month,day_of_week,week_of_year,arrival_lag_1,arrival_lag_7,arrival_rolling_mean_7,arrival_rolling_mean_14,arrival_pct_change,volatility
10000.0,9000.0,10000.0,8000.0,9857.142857142857,9857.142857142857,9233.333333333334,377.9644730092336,363.1365196012895,2002,13,8,1,33,0.02,0.03,0.025714285714285714,0.025,49.999999999999986,HIGH
12000.0,10000.0,9000.0,10000.0,10285.714285714286,10000.0,9366.666666666666,755.9289460184598,679.3662204867634,2002,17,8,5,33,0.03,0.04,0.025714285714285714,0.02642857142857143,0.0,HIGH
10000.0,10000.0,10000.0,10000.0,10285.714285714286,10071.42857142857,9366.666666666666,755.9289460184598,615.7279262148894,2002,19,8,0,34,0.03,0.03,0.024285714285714282,0.027142857142857142,-33.33333333333333,LOW
10000.0,10000.0,10000.0,8000.0,10285.714285714286,10071.42857142857,9366.666666666666,755.9289460184598,615.7279262148894,2002,20,8,1,34,0.02,0.02,0.022857142857142857,0.02642857142857143,49.999999999999986,LOW
10000.0,10000.0,10000.0,10000.0,10285.714285714286,10071.42857142857,9433.333333333334,755.9289460184598,615.7279262148894,2002,22,8,3,34,0.03,0.01,0.02428571428571429,0.025714285714285714,-33.33333333333333,LOW
10000.0,10000.0,10000.0,9000.0,10285.714285714286,10071.42857142857,9433.333333333334,755.9289460184598,615.7279262148894,2002,23,8,4,34,0.02,0.03,0.025714285714285714,0.025714285714285717,0.0,LOW
10000.0,10000.0,10000.0,9000.0,10285.714285714286,10071.42857142857,9466.666666666666,755.9289460184598,615.7279262148894,2002,24,8,5,34,0.02,0.02,0.024285714285714282,0.024999999999999998,100.0,LOW
10000.0,12000.0,9000.0,9000.0,10285.714285714286,10071.42857142857,9500.0,755.9289460184598,615.7279262148894,2002,27,8,1,35,0.04,0.03,0.027142857142857142,0.02642857142857143,-25.000000000000007,LOW
10000.0,10000.0,10000.0,8000.0,10000.0,10142.857142857143,9533.333333333334,0.0,534.5224838248585,2002,28,8,2,35,0.03,0.03,0.027142857142857142,0.02642857142857143,0.0,LOW
10000.0,10000.0,10000.0,9000.0,10000.0,10142.857142857143,9600.0,0.0,534.5224838248585,2002,29,8,3,35,0.03,0.02,0.027142857142857142,0.025714285714285714,-33.33333333333333,LOW
10000.0,10000.0,10000.0,8000.0,10000.0,10142.857142857143,9633.333333333334,0.0,534.5224838248585,2002,2,9,0,36,0.02,0.03,0.027142857142857142,0.024999999999999998,49.999999999999986,LOW
10000.0,10000.0,10000.0,8000.0,10000.0,10142.857142857143,9700.0,0.0,534.5224838248585,2002,3,9,1,36,0.03,0.02,0.027142857142857142,0.025714285714285714,-33.33333333333333,LOW
10000.0,10000.0,10000.0,9000.0,10000.0,10142.857142857143,9766.666666666666,0.0,534.5224838248585,2002,4,9,2,36,0.02,0.02,0.027142857142857142,0.02642857142857143,49.999999999999986,LOW
10000.0,10000.0,10000.0,8000.0,10000.0,10142.857142857143,9800.0,0.0,534.5224838248585,2002,5,9,3,36,0.03,0.04,0.02857142857142857,0.02642857142857143,-33.33333333333333,LOW
10000.0,10000.0,12000.0,8000.0,10000.0,10142.857142857143,9866.666666666666,0.0,534.5224838248585,2002,6,9,4,36,0.02,0.03,0.025714285714285714,0.02642857142857143,49.999999999999986,HIGH
12000.0,10000.0,10000.0,8000.0,10285.714285714286,10142.857142857143,10000.0,755.9289460184598,534.5224838248585,2002,7,9,5,36,0.03,0.03,0.025714285714285714,0.02642857142857143,33.33333333333334,LOW
12000.0,10000.0,10000.0,10000.0,10571.42857142857,10285.714285714286,10133.333333333334,975.9000729485382,726.2730392025719,2002,9,9,0,37,0.04,0.02,0.027142857142857142,0.027142857142857142,-50.0,HIGH
10000.0,10000.0,10000.0,9000.0,10571.42857142857,10285.714285714286,10133.333333333334,975.9000729485382,726.2730392025719,2002,10,9,1,37,0.02,0.03,0.02714285714285714,0.027142857142857142,49.999999999999986,LOW
10000.0,10000.0,10000.0,10000.0,10571.42857142857,10285.714285714286,10166.666666666666,975.9000729485382,726.2730392025719,2002,11,9,2,37,0.03,0.02,0.02714285714285714,0.027142857142857142,-66.66666666666666,HIGH
12000.0,10000.0,10000.0,10000.0,10857.142857142857,10428.57142857143,10233.333333333334,1069.0449676497028,851.6306272526494,2002,12,9,3,37,0.01,0.03,0.025714285714285714,0.02642857142857143,100.0,HIGH
10000.0,10000.0,10000.0,10000.0,10857.142857142857,10428.57142857143,10233.333333333334,1069.0449676497028,851.6306272526494,2002,13,9,4,37,0.02,0.02,0.024285714285714282,0.02642857142857143,49.999999999999986,HIGH
12000.0,12000.0,10000.0,10000.0,11142.857142857143,10571.42857142857,10300.0,1069.0449676497033,937.6144618770011,2002,16,9,0,38,0.03,0.03,0.025714285714285714,0.025714285714285714,-33.33333333333333,LOW
