State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,future_modal_price,future_price_pct_change,future_log_return,days_to_next
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,12500,13000,13000,2008-04-24,13000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.01,12500,13000,13000,2008-04-26,13000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,12500,13000,13000,2008-04-28,13000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,12500,13000,13000,2008-04-29,13000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,12500,13000,13000,2008-06-02,13000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,12500,13000,13000,2008-06-03,13000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,12500,13000,13000,2008-06-04,13000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,12500,13000,13000,2008-06-05,13000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,12500,13000,13000,2008-06-06,13000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,12500,13000,13000,2008-06-07,13000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,12500,13000,13000,2008-06-09,13000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,12500,13000,13000,2008-06-10,13000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,12500,13000,13000,2008-06-11,13000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,12500,13000,13000,2008-06-12,13000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,12500,13000,13000,2008-06-13,13000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,12500,13000,13000,2008-07-01,14000.0,0.07692307692307693,0.07410797215372183,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,13500,14000,14000,2008-07-02,14000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,13500,14000,14000,2008-07-03,14000.0,0.0,0.0,4.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,13500,14000,14000,2008-07-07,14000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,13500,14000,14000,2008-07-08,15000.0,0.07142857142857142,0.06899287148695142,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-07-09,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-07-10,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-07-11,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-07-12,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-07-14,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-07-15,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-07-16,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-07-17,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-07-18,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-07-19,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-07-21,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-07-22,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-07-23,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-07-24,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-07-25,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-07-26,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-07-28,15000.0,0.0,0.0,4.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-08-01,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-02,15000.0,0.0,0.0,3.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-05,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-06,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-07,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-08-08,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-09,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-11,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-12,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-13,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-14,15000.0,0.0,0.0,4.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-18,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-19,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-20,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-21,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-22,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-08-23,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-08-25,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-26,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-27,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-28,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-08-29,15000.0,0.0,0.0,3.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-01,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-02,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-03,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-04,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-05,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-06,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-09-08,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-09,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-10,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-12,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-13,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-15,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-16,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-17,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-18,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-19,15000.0,0.0,0.0,3.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-22,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-23,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-24,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-25,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-26,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-27,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-29,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-09-30,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,5.0,14500,15000,15000,2008-10-01,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-10-03,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-10-04,15000.0,0.0,0.0,6.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14000,15000,15000,2008-10-10,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-10-11,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-10-13,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-10-14,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-10-15,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-10-16,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-10-17,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-10-18,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-10-20,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-10-21,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-10-22,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-10-23,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-10-24,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-10-25,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-10-27,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-10-29,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-10-31,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-11-01,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-11-03,15000.0,0.0,0.0,3.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-11-06,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-11-07,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-11-08,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-11-10,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-11-11,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-11-12,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-11-14,15000.0,0.0,0.0,3.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-11-17,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-11-18,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-11-20,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-11-21,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-11-22,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-11-24,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-11-25,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-11-26,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-11-27,15000.0,0.0,0.0,4.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-12-01,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-12-02,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-12-04,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-12-05,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-12-06,15000.0,0.0,0.0,6.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-12-12,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-12-13,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-12-15,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-12-16,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-12-17,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-12-18,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.04,14000,15000,15000,2008-12-19,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14000,15000,15000,2008-12-20,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-12-22,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-12-23,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-12-24,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-12-26,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.04,14500,15000,15000,2008-12-27,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2008-12-29,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-12-30,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2008-12-31,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-01-01,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-01-02,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-01-03,15000.0,0.0,0.0,3.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-01-06,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-01-07,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-01-09,15000.0,0.0,0.0,3.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-01-12,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-01-13,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-01-15,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-01-16,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-01-17,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-01-19,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-01-20,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-01-21,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-02-02,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-02-03,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-02-04,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-02-05,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-02-06,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-02-07,15000.0,0.0,0.0,3.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-02-10,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-03-03,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-03-04,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2009-03-05,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-03-06,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-03-07,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2009-03-09,15000.0,0.0,0.0,3.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-03-12,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-03-13,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-03-14,15000.0,0.0,0.0,5.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-03-19,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-03-20,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-03-21,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2009-03-23,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2009-03-24,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-03-25,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-03-26,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2009-03-27,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-03-28,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-03-30,15000.0,0.0,0.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.06,14500,15000,15000,2009-04-01,15000.0,0.0,0.0,1.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,Beverages,0.05,14500,15000,15000,2009-04-02,15000.0,0.0,0.0,2.0
