State Name,District Name,Market Name,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,Year,Month,Day,DayOfWeek,WeekOfYear,Quarter,Price_Spread,Price_Ratio
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-03-28,2011,3,28,0,13,1,1000,1.0384615384615385
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-03-29,2011,3,29,1,13,1,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-03-30,2011,3,30,2,13,1,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-03-30,2011,3,30,2,13,1,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-03-31,2011,3,31,3,13,1,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-03-31,2011,3,31,3,13,1,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-01,2011,4,1,4,13,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-04-02,2011,4,2,5,13,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-04-02,2011,4,2,5,13,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-02,2011,4,2,5,13,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.05,19000,20000,20000,2011-04-04,2011,4,4,0,14,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.05,16000,17000,17000,2011-04-04,2011,4,4,0,14,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.1,19000,20000,20000,2011-04-05,2011,4,5,1,14,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2011-04-05,2011,4,5,1,14,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-05,2011,4,5,1,14,2,1000,1.0384615384615385
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-06,2011,4,6,2,14,2,1000,1.0384615384615385
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-07,2011,4,7,3,14,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.05,16000,17000,17000,2011-04-07,2011,4,7,3,14,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.05,19000,20000,20000,2011-04-07,2011,4,7,3,14,2,1000,1.0526315789473684
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-08,2011,4,8,4,14,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-04-08,2011,4,8,4,14,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-04-08,2011,4,8,4,14,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.05,16000,17000,17000,2011-04-09,2011,4,9,5,14,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.05,19000,20000,20000,2011-04-09,2011,4,9,5,14,2,1000,1.0526315789473684
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-11,2011,4,11,0,15,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.3,19000,20000,20000,2011-04-11,2011,4,11,0,15,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.3,16000,17000,17000,2011-04-11,2011,4,11,0,15,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-12,2011,4,12,1,15,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-04-13,2011,4,13,2,15,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-04-13,2011,4,13,2,15,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-04-14,2011,4,14,3,15,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-04-14,2011,4,14,3,15,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.03,16000,17000,17000,2011-04-15,2011,4,15,4,15,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.03,19000,20000,20000,2011-04-15,2011,4,15,4,15,2,1000,1.0526315789473684
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-16,2011,4,16,5,15,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-04-18,2011,4,18,0,16,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-04-18,2011,4,18,0,16,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-18,2011,4,18,0,16,2,1000,1.0384615384615385
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-19,2011,4,19,1,16,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-04-20,2011,4,20,2,16,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-04-20,2011,4,20,2,16,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-20,2011,4,20,2,16,2,1000,1.0384615384615385
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-23,2011,4,23,5,16,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-04-25,2011,4,25,0,17,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-25,2011,4,25,0,17,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-04-25,2011,4,25,0,17,2,1000,1.0526315789473684
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-26,2011,4,26,1,17,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.03,19000,20000,20000,2011-04-26,2011,4,26,1,17,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.03,16000,17000,17000,2011-04-26,2011,4,26,1,17,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-04-27,2011,4,27,2,17,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-27,2011,4,27,2,17,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-04-27,2011,4,27,2,17,2,1000,1.0526315789473684
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-28,2011,4,28,3,17,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.2,19000,20000,20000,2011-04-28,2011,4,28,3,17,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.2,16000,17000,17000,2011-04-28,2011,4,28,3,17,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.03,16000,17000,17000,2011-04-29,2011,4,29,4,17,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.03,19000,20000,20000,2011-04-29,2011,4,29,4,17,2,1000,1.0526315789473684
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-04-30,2011,4,30,5,17,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.05,16000,17000,17000,2011-05-02,2011,5,2,0,18,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.05,19000,20000,20000,2011-05-02,2011,5,2,0,18,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-05-03,2011,5,3,1,18,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12500,13500,13000,2011-05-03,2011,5,3,1,18,2,1000,1.04
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-05-03,2011,5,3,1,18,2,1000,1.0526315789473684
Kerala,Kollam,Kollam,Beverages,0.5,12500,13500,13000,2011-05-04,2011,5,4,2,18,2,1000,1.04
Jharkhand,Deogarh,Madhupur,Beverages,0.03,16000,17000,17000,2011-05-04,2011,5,4,2,18,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.03,19000,20000,20000,2011-05-04,2011,5,4,2,18,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-05-05,2011,5,5,3,18,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12500,13500,13000,2011-05-05,2011,5,5,3,18,2,1000,1.04
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-05-05,2011,5,5,3,18,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.04,16000,17000,17000,2011-05-06,2011,5,6,4,18,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.04,19000,20000,20000,2011-05-06,2011,5,6,4,18,2,1000,1.0526315789473684
Kerala,Kollam,Kollam,Beverages,0.5,13100,13500,13300,2011-05-06,2011,5,6,4,18,2,400,1.015267175572519
Jharkhand,Deogarh,Madhupur,Beverages,0.01,19000,20000,20000,2011-05-07,2011,5,7,5,18,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.01,16000,17000,16000,2011-05-07,2011,5,7,5,18,2,1000,1.0
Kerala,Kollam,Kollam,Beverages,0.5,12500,13500,13000,2011-05-07,2011,5,7,5,18,2,1000,1.04
Kerala,Malappuram,Manjeri,Beverages,1.0,12000,18000,18000,2011-05-07,2011,5,7,5,18,2,6000,1.5
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-05-09,2011,5,9,0,19,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12500,13500,13000,2011-05-09,2011,5,9,0,19,2,1000,1.04
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-05-09,2011,5,9,0,19,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-05-10,2011,5,10,1,19,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-05-10,2011,5,10,1,19,2,1000,1.0526315789473684
Kerala,Kollam,Kollam,Beverages,0.5,12500,13500,13000,2011-05-10,2011,5,10,1,19,2,1000,1.04
Jharkhand,Deogarh,Madhupur,Beverages,0.06,19000,20000,20000,2011-05-11,2011,5,11,2,19,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.06,16000,17000,17000,2011-05-11,2011,5,11,2,19,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12500,13500,13000,2011-05-11,2011,5,11,2,19,2,1000,1.04
Kerala,Kollam,Kollam,Beverages,0.5,12500,13500,13000,2011-05-12,2011,5,12,3,19,2,1000,1.04
Jharkhand,Deogarh,Madhupur,Beverages,0.05,19000,20000,20000,2011-05-13,2011,5,13,4,19,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.05,16000,17000,17000,2011-05-13,2011,5,13,4,19,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12500,13500,13000,2011-05-13,2011,5,13,4,19,2,1000,1.04
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-05-14,2011,5,14,5,19,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-05-14,2011,5,14,5,19,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-05-16,2011,5,16,0,20,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-05-16,2011,5,16,0,20,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-05-16,2011,5,16,0,20,2,1000,1.0526315789473684
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-05-17,2011,5,17,1,20,2,1000,1.0384615384615385
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-05-18,2011,5,18,2,20,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-05-19,2011,5,19,3,20,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-05-19,2011,5,19,3,20,2,1000,1.0384615384615385
Kerala,Malappuram,Manjeri,Beverages,1.0,12000,19000,19000,2011-05-19,2011,5,19,3,20,2,7000,1.5833333333333333
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-05-19,2011,5,19,3,20,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-05-21,2011,5,21,5,20,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-05-21,2011,5,21,5,20,2,1000,1.0625
Kerala,Malappuram,Manjeri,Beverages,1.0,12500,19000,19000,2011-05-21,2011,5,21,5,20,2,6500,1.52
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-05-21,2011,5,21,5,20,2,1000,1.0384615384615385
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-05-23,2011,5,23,0,21,2,1000,1.0384615384615385
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-05-24,2011,5,24,1,21,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.05,19000,20000,20000,2011-05-24,2011,5,24,1,21,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.05,16000,17000,17000,2011-05-24,2011,5,24,1,21,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-05-25,2011,5,25,2,21,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-05-25,2011,5,25,2,21,2,1000,1.0526315789473684
Kerala,Malappuram,Manjeri,Beverages,1.0,12500,19000,19000,2011-05-25,2011,5,25,2,21,2,6500,1.52
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-05-25,2011,5,25,2,21,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-05-26,2011,5,26,3,21,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-05-26,2011,5,26,3,21,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-05-26,2011,5,26,3,21,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.05,16000,17000,17000,2011-05-27,2011,5,27,4,21,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-05-27,2011,5,27,4,21,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.05,19000,20000,20000,2011-05-27,2011,5,27,4,21,2,1000,1.0526315789473684
Kerala,Malappuram,Manjeri,Beverages,1.0,12500,19000,19000,2011-05-28,2011,5,28,5,21,2,6500,1.52
Kerala,Kollam,Kollam,Beverages,0.5,13000,14000,13500,2011-05-30,2011,5,30,0,22,2,1000,1.0384615384615385
Jharkhand,Deogarh,Madhupur,Beverages,0.01,16000,17000,17000,2011-05-30,2011,5,30,0,22,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.01,19000,20000,20000,2011-05-30,2011,5,30,0,22,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-05-31,2011,5,31,1,22,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-05-31,2011,5,31,1,22,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.2,16000,17000,17000,2011-06-01,2011,6,1,2,22,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,13000,13500,13300,2011-06-01,2011,6,1,2,22,2,500,1.023076923076923
Kerala,Malappuram,Manjeri,Beverages,1.0,10500,14500,14500,2011-06-01,2011,6,1,2,22,2,4000,1.380952380952381
Jharkhand,Deogarh,Madhupur,Beverages,0.2,19000,20000,20000,2011-06-01,2011,6,1,2,22,2,1000,1.0526315789473684
Kerala,Kollam,Kollam,Beverages,0.5,13000,13500,13300,2011-06-02,2011,6,2,3,22,2,500,1.023076923076923
Jharkhand,Deogarh,Madhupur,Beverages,0.01,19000,20000,20000,2011-06-03,2011,6,3,4,22,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.01,16000,17000,17000,2011-06-03,2011,6,3,4,22,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,13000,13500,13300,2011-06-03,2011,6,3,4,22,2,500,1.023076923076923
Kerala,Kollam,Kollam,Beverages,0.5,12800,13000,12900,2011-06-04,2011,6,4,5,22,2,200,1.0078125
Kerala,Malappuram,Manjeri,Beverages,1.0,10500,14500,14500,2011-06-04,2011,6,4,5,22,2,4000,1.380952380952381
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-06-04,2011,6,4,5,22,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-06-04,2011,6,4,5,22,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.03,19000,20000,20000,2011-06-06,2011,6,6,0,23,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.03,16000,17000,17000,2011-06-06,2011,6,6,0,23,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-06-06,2011,6,6,0,23,2,1000,1.0416666666666667
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-06-07,2011,6,7,1,23,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-06-07,2011,6,7,1,23,2,1000,1.0526315789473684
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-06-07,2011,6,7,1,23,2,1000,1.0416666666666667
Kerala,Malappuram,Manjeri,Beverages,1.5,8500,12500,12500,2011-06-08,2011,6,8,2,23,2,4000,1.4705882352941178
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-06-08,2011,6,8,2,23,2,1000,1.0416666666666667
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-06-08,2011,6,8,2,23,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-06-08,2011,6,8,2,23,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-06-09,2011,6,9,3,23,2,1000,1.0416666666666667
Kerala,Kollam,Kollam,Beverages,0.5,12600,13000,12800,2011-06-10,2011,6,10,4,23,2,400,1.0158730158730158
Jharkhand,Deogarh,Madhupur,Beverages,0.01,16000,17000,17000,2011-06-10,2011,6,10,4,23,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.01,19000,20000,20000,2011-06-10,2011,6,10,4,23,2,1000,1.0526315789473684
Kerala,Kollam,Kollam,Beverages,0.5,12600,13000,12800,2011-06-13,2011,6,13,0,24,2,400,1.0158730158730158
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-06-14,2011,6,14,1,24,2,1000,1.0526315789473684
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-06-14,2011,6,14,1,24,2,1000,1.0416666666666667
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-06-14,2011,6,14,1,24,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-06-15,2011,6,15,2,24,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-06-15,2011,6,15,2,24,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12500,13000,12800,2011-06-15,2011,6,15,2,24,2,500,1.024
Kerala,Malappuram,Manjeri,Beverages,1.0,8400,12500,12500,2011-06-15,2011,6,15,2,24,2,4100,1.4880952380952381
Kerala,Kollam,Kollam,Beverages,0.5,12500,13000,12800,2011-06-16,2011,6,16,3,24,2,500,1.024
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-06-17,2011,6,17,4,24,2,1000,1.0416666666666667
Jharkhand,Deogarh,Madhupur,Beverages,0.01,16000,17000,17000,2011-06-18,2011,6,18,5,24,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-06-18,2011,6,18,5,24,2,1000,1.0416666666666667
Jharkhand,Deogarh,Madhupur,Beverages,0.01,19000,20000,20000,2011-06-18,2011,6,18,5,24,2,1000,1.0526315789473684
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-06-20,2011,6,20,0,25,2,1000,1.0416666666666667
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-06-20,2011,6,20,0,25,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-06-20,2011,6,20,0,25,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-06-21,2011,6,21,1,25,2,1000,1.0416666666666667
Jharkhand,Deogarh,Madhupur,Beverages,0.05,19000,20000,20000,2011-06-21,2011,6,21,1,25,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.05,16000,17000,17000,2011-06-21,2011,6,21,1,25,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-06-22,2011,6,22,2,25,2,1000,1.0416666666666667
Jharkhand,Deogarh,Madhupur,Beverages,0.2,19000,20000,20000,2011-06-23,2011,6,23,3,25,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.2,16000,17000,17000,2011-06-23,2011,6,23,3,25,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-06-24,2011,6,24,4,25,2,1000,1.0416666666666667
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-06-25,2011,6,25,5,25,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-06-25,2011,6,25,5,25,2,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-06-25,2011,6,25,5,25,2,1000,1.0416666666666667
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-06-27,2011,6,27,0,26,2,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-06-27,2011,6,27,0,26,2,1000,1.0625
Kerala,Malappuram,Manjeri,Beverages,1.0,8300,12000,12000,2011-06-29,2011,6,29,2,26,2,3700,1.4457831325301205
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-06-30,2011,6,30,3,26,2,1000,1.0416666666666667
Kerala,Kollam,Kollam,Beverages,0.5,12500,13000,12800,2011-07-01,2011,7,1,4,26,3,500,1.024
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-07-01,2011,7,1,4,26,3,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-07-01,2011,7,1,4,26,3,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-07-02,2011,7,2,5,26,3,1000,1.0416666666666667
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-07-04,2011,7,4,0,27,3,1000,1.0416666666666667
Jharkhand,Deogarh,Madhupur,Beverages,0.01,19000,20000,20000,2011-07-04,2011,7,4,0,27,3,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.01,16000,17000,17000,2011-07-04,2011,7,4,0,27,3,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-07-05,2011,7,5,1,27,3,1000,1.0416666666666667
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-07-06,2011,7,6,2,27,3,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-07-06,2011,7,6,2,27,3,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-07-06,2011,7,6,2,27,3,1000,1.0416666666666667
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-07-07,2011,7,7,3,27,3,1000,1.0416666666666667
Kerala,Malappuram,Manjeri,Beverages,1.0,8200,12000,12000,2011-07-07,2011,7,7,3,27,3,3800,1.4634146341463414
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-07-08,2011,7,8,4,27,3,1000,1.0416666666666667
Jharkhand,Deogarh,Madhupur,Beverages,0.02,16000,17000,17000,2011-07-09,2011,7,9,5,27,3,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.02,19000,20000,20000,2011-07-09,2011,7,9,5,27,3,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.01,19000,20000,20000,2011-07-11,2011,7,11,0,28,3,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.01,16000,17000,17000,2011-07-11,2011,7,11,0,28,3,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-07-11,2011,7,11,0,28,3,1000,1.0416666666666667
Jharkhand,Deogarh,Madhupur,Beverages,0.05,19000,20000,20000,2011-07-12,2011,7,12,1,28,3,1000,1.0526315789473684
Jharkhand,Deogarh,Madhupur,Beverages,0.05,16000,17000,17000,2011-07-12,2011,7,12,1,28,3,1000,1.0625
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-07-12,2011,7,12,1,28,3,1000,1.0416666666666667
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-07-13,2011,7,13,2,28,3,1000,1.0416666666666667
Kerala,Malappuram,Manjeri,Beverages,1.0,6000,12500,12500,2011-07-14,2011,7,14,3,28,3,6500,2.0833333333333335
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-07-14,2011,7,14,3,28,3,1000,1.0416666666666667
Kerala,Malappuram,Thirurrangadi,Beverages,0.4,11000,13500,12000,2011-07-15,2011,7,15,4,28,3,2500,1.0909090909090908
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-07-15,2011,7,15,4,28,3,1000,1.0416666666666667
Kerala,Kollam,Kollam,Beverages,0.5,12000,13000,12500,2011-07-16,2011,7,16,5,28,3,1000,1.0416666666666667
Kerala,Malappuram,Manjeri,Beverages,1.0,6000,12500,12500,2011-07-16,2011,7,16,5,28,3,6500,2.0833333333333335
Kerala,Malappuram,Thirurrangadi,Beverages,0.5,13000,15000,14000,2011-07-16,2011,7,16,5,28,3,2000,1.0769230769230769
