State Name,District Name,Market Name,Variety,Reported Date,Modal Price (Rs./Quintal),future_modal_price,random_forest_prediction,xgboost_prediction,baseline_error,random_forest_error,xgboost_error,baseline_abs_error,random_forest_abs_error,xgboost_abs_error,actual_price_change,actual_price_change_pct
Kerala,Malappuram,Parappanangadi,Other,2014-02-18,12000,13000.0,12320.5,11958.788,1000.0,679.5,1041.2119140625,1000.0,679.5,1041.2119140625,1000.0,8.333333333333332
Kerala,Malappuram,Manjeri,Other,2014-02-18,15000,15000.0,15096.333333333334,15029.385,0.0,-96.33333333333394,-29.384765625,0.0,96.33333333333394,29.384765625,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-02-18,23500,23400.0,22986.666666666668,23018.91,-100.0,413.3333333333321,381.08984375,100.0,413.3333333333321,381.08984375,-100.0,-0.425531914893617
Kerala,Malappuram,Thirurrangadi,Other,2014-02-18,14000,12000.0,13547.5,13996.943,-2000.0,-1547.5,-1996.943359375,2000.0,1547.5,1996.943359375,-2000.0,-14.285714285714285
Kerala,Malappuram,Parappanangadi,Other,2014-02-19,13000,12000.0,12577.5,12317.096,-1000.0,-577.5,-317.095703125,1000.0,577.5,317.095703125,-1000.0,-7.6923076923076925
Kerala,Malappuram,Thirurrangadi,Other,2014-02-19,12000,12000.0,12864.166666666666,12083.584,0.0,-864.1666666666661,-83.583984375,0.0,864.1666666666661,83.583984375,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-02-19,26000,26000.0,25933.333333333332,25956.12,0.0,66.66666666666788,43.880859375,0.0,66.66666666666788,43.880859375,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-02-19,17000,17000.0,16996.666666666668,17002.664,0.0,3.3333333333321207,-2.6640625,0.0,3.3333333333321207,2.6640625,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-02-19,23400,23400.0,22996.666666666668,22988.25,0.0,403.3333333333321,411.75,0.0,403.3333333333321,411.75,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-02-19,15000,15000.0,15086.333333333334,15009.394,0.0,-86.33333333333394,-9.3935546875,0.0,86.33333333333394,9.3935546875,0.0,0.0
Kerala,Malappuram,Thirurrangadi,Other,2014-02-20,12000,11000.0,12590.333333333334,12466.276,-1000.0,-1590.333333333334,-1466.2763671875,1000.0,1590.333333333334,1466.2763671875,-1000.0,-8.333333333333332
Jharkhand,Dhanbad,Dhanbad,Other,2014-02-20,23400,23550.0,23106.666666666668,22986.8,150.0,443.3333333333321,563.19921875,150.0,443.3333333333321,563.19921875,150.0,0.641025641025641
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-02-20,17000,17000.0,16996.666666666668,17001.854,0.0,3.3333333333321207,-1.853515625,0.0,3.3333333333321207,1.853515625,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-02-20,15000,15000.0,15109.666666666666,15009.107,0.0,-109.66666666666606,-9.107421875,0.0,109.66666666666606,9.107421875,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-02-20,12000,12000.0,12452.666666666666,12161.766,0.0,-452.66666666666606,-161.765625,0.0,452.66666666666606,161.765625,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-02-20,26000,26000.0,25883.333333333332,25950.361,0.0,116.66666666666788,49.638671875,0.0,116.66666666666788,49.638671875,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-02-21,26000,26000.0,25913.333333333332,26020.469,0.0,86.66666666666788,-20.46875,0.0,86.66666666666788,20.46875,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-02-21,23550,23500.0,23276.666666666668,22993.832,-50.0,223.33333333333212,506.16796875,50.0,223.33333333333212,506.16796875,-50.0,-0.21231422505307856
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-02-21,17000,17000.0,16980.0,16974.703,0.0,20.0,25.296875,0.0,20.0,25.296875,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-02-21,12000,12000.0,12381.0,12082.749,0.0,-381.0,-82.7490234375,0.0,381.0,82.7490234375,0.0,0.0
Kerala,Malappuram,Thirurrangadi,Other,2014-02-21,11000,11000.0,12367.666666666666,12681.72,0.0,-1367.666666666666,-1681.7197265625,0.0,1367.666666666666,1681.7197265625,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-02-21,15000,15000.0,15106.333333333334,15007.4375,0.0,-106.33333333333394,-7.4375,0.0,106.33333333333394,7.4375,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-02-22,12000,12000.0,12400.333333333334,11830.59,0.0,-400.33333333333394,169.41015625,0.0,400.33333333333394,169.41015625,0.0,0.0
Kerala,Malappuram,Thirurrangadi,Other,2014-02-22,11000,13000.0,11870.333333333334,11820.501,2000.0,1129.666666666666,1179.4990234375,2000.0,1129.666666666666,1179.4990234375,2000.0,18.181818181818183
Kerala,Malappuram,Manjeri,Other,2014-02-22,15000,15000.0,15106.333333333334,15006.37,0.0,-106.33333333333394,-6.3701171875,0.0,106.33333333333394,6.3701171875,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-02-23,23500,23500.0,23313.333333333332,23036.176,0.0,186.66666666666788,463.82421875,0.0,186.66666666666788,463.82421875,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-02-24,17000,17000.0,16993.333333333332,17003.086,0.0,6.666666666667879,-3.0859375,0.0,6.666666666667879,3.0859375,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-02-24,12000,11500.0,12328.5,12116.583,-500.0,-828.5,-616.5830078125,500.0,828.5,616.5830078125,-500.0,-4.166666666666666
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-02-24,26000,26000.0,25933.333333333332,25951.268,0.0,66.66666666666788,48.732421875,0.0,66.66666666666788,48.732421875,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-02-24,15000,15000.0,15134.666666666666,15008.153,0.0,-134.66666666666606,-8.1533203125,0.0,134.66666666666606,8.1533203125,0.0,0.0
Kerala,Malappuram,Thirurrangadi,Other,2014-02-24,13000,12000.0,12428.333333333334,12189.097,-1000.0,-428.33333333333394,-189.0966796875,1000.0,428.33333333333394,189.0966796875,-1000.0,-7.6923076923076925
Kerala,Malappuram,Thirurrangadi,Other,2014-02-25,12000,12700.0,12335.666666666666,11754.268,700.0,364.33333333333394,945.732421875,700.0,364.33333333333394,945.732421875,700.0,5.833333333333333
Kerala,Malappuram,Manjeri,Other,2014-02-25,15000,15000.0,15116.333333333334,14986.184,0.0,-116.33333333333394,13.81640625,0.0,116.33333333333394,13.81640625,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-02-25,23500,23500.0,23130.0,23023.785,0.0,370.0,476.21484375,0.0,370.0,476.21484375,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-02-25,11500,13000.0,12226.0,12006.346,1500.0,774.0,993.654296875,1500.0,774.0,993.654296875,1500.0,13.043478260869565
Kerala,Malappuram,Parappanangadi,Other,2014-02-26,13000,13000.0,12296.0,11977.701,0.0,704.0,1022.298828125,0.0,704.0,1022.298828125,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-02-26,26000,26000.0,25926.666666666668,25950.94,0.0,73.33333333333212,49.060546875,0.0,73.33333333333212,49.060546875,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-02-26,23500,23500.0,23173.333333333332,23040.277,0.0,326.6666666666679,459.72265625,0.0,326.6666666666679,459.72265625,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-02-26,17000,17000.0,16996.666666666668,16997.824,0.0,3.3333333333321207,2.17578125,0.0,3.3333333333321207,2.17578125,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-02-26,15000,15000.0,15109.666666666666,14983.746,0.0,-109.66666666666606,16.25390625,0.0,109.66666666666606,16.25390625,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-02-27,15000,15000.0,15108.0,14983.801,0.0,-108.0,16.19921875,0.0,108.0,16.19921875,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-02-27,23500,23500.0,23150.0,23012.877,0.0,350.0,487.123046875,0.0,350.0,487.123046875,0.0,0.0
Kerala,Malappuram,Thirurrangadi,Other,2014-02-27,12700,12500.0,12460.0,12495.185,-200.0,40.0,4.8154296875,200.0,40.0,4.8154296875,-200.0,-1.574803149606299
Kerala,Malappuram,Parappanangadi,Other,2014-02-27,13000,12000.0,12526.0,12417.317,-1000.0,-526.0,-417.3173828125,1000.0,526.0,417.3173828125,-1000.0,-7.6923076923076925
Kerala,Malappuram,Manjeri,Other,2014-02-28,15000,15000.0,15104.666666666666,14987.322,0.0,-104.66666666666606,12.677734375,0.0,104.66666666666606,12.677734375,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-02-28,23500,22000.0,23143.333333333332,23111.35,-1500.0,-1143.3333333333321,-1111.349609375,1500.0,1143.3333333333321,1111.349609375,-1500.0,-6.382978723404255
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-02-28,26000,26000.0,25926.666666666668,25954.682,0.0,73.33333333333212,45.318359375,0.0,73.33333333333212,45.318359375,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-02-28,17000,17000.0,16996.666666666668,17001.566,0.0,3.3333333333321207,-1.56640625,0.0,3.3333333333321207,1.56640625,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-01,15000,15000.0,15079.666666666666,15002.395,0.0,-79.66666666666606,-2.39453125,0.0,79.66666666666606,2.39453125,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-03-01,22000,22000.0,22866.333333333332,22169.275,0.0,-866.3333333333321,-169.275390625,0.0,866.3333333333321,169.275390625,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-03-02,22000,22000.0,22953.333333333332,22086.803,0.0,-953.3333333333321,-86.802734375,0.0,953.3333333333321,86.802734375,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-03-03,22000,22000.0,22740.0,21861.426,0.0,-740.0,138.57421875,0.0,740.0,138.57421875,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-03-03,12000,12000.0,12305.333333333334,12540.979,0.0,-305.33333333333394,-540.978515625,0.0,305.33333333333394,540.978515625,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-03,15000,15000.0,15093.0,14996.668,0.0,-93.0,3.33203125,0.0,93.0,3.33203125,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-04,15000,15000.0,15084.666666666666,15001.531,0.0,-84.66666666666606,-1.53125,0.0,84.66666666666606,1.53125,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-03-04,26000,26000.0,25933.333333333332,25941.658,0.0,66.66666666666788,58.341796875,0.0,66.66666666666788,58.341796875,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-03-05,26000,26000.0,25933.333333333332,25940.494,0.0,66.66666666666788,59.505859375,0.0,66.66666666666788,59.505859375,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-03-05,22000,22000.0,22756.666666666668,22142.727,0.0,-756.6666666666679,-142.7265625,0.0,756.6666666666679,142.7265625,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-05,15000,15000.0,15078.0,14999.094,0.0,-78.0,0.90625,0.0,78.0,0.90625,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-03-06,26000,26000.0,25903.333333333332,25938.186,0.0,96.66666666666788,61.814453125,0.0,96.66666666666788,61.814453125,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-06,15000,15000.0,15076.333333333334,14998.808,0.0,-76.33333333333394,1.1923828125,0.0,76.33333333333394,1.1923828125,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-03-07,22000,22000.0,22600.0,22085.049,0.0,-600.0,-85.048828125,0.0,600.0,85.048828125,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-03-07,26000,26000.0,25940.0,25940.887,0.0,60.0,59.11328125,0.0,60.0,59.11328125,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-07,15000,15000.0,15073.0,14997.02,0.0,-73.0,2.98046875,0.0,73.0,2.98046875,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-03-08,22000,22000.0,22616.666666666668,22096.664,0.0,-616.6666666666679,-96.6640625,0.0,616.6666666666679,96.6640625,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-08,15000,15000.0,15073.0,14995.584,0.0,-73.0,4.416015625,0.0,73.0,4.416015625,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-03-08,26000,26000.0,25946.666666666668,25933.484,0.0,53.33333333333212,66.515625,0.0,53.33333333333212,66.515625,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-03-09,22000,22000.0,22626.666666666668,22104.967,0.0,-626.6666666666679,-104.966796875,0.0,626.6666666666679,104.966796875,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-10,15000,15000.0,15088.0,14993.976,0.0,-88.0,6.0244140625,0.0,88.0,6.0244140625,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-03-10,22000,22000.0,22546.666666666668,22067.646,0.0,-546.6666666666679,-67.646484375,0.0,546.6666666666679,67.646484375,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-03-10,12000,12000.0,12287.666666666666,12384.507,0.0,-287.66666666666606,-384.5068359375,0.0,287.66666666666606,384.5068359375,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-03-11,26000,26000.0,25946.666666666668,25944.143,0.0,53.33333333333212,55.857421875,0.0,53.33333333333212,55.857421875,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-11,15000,15000.0,15084.666666666666,14998.839,0.0,-84.66666666666606,1.1611328125,0.0,84.66666666666606,1.1611328125,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-03-11,22000,22000.0,22726.666666666668,22110.639,0.0,-726.6666666666679,-110.638671875,0.0,726.6666666666679,110.638671875,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-03-11,17000,17000.0,16996.666666666668,16993.28,0.0,3.3333333333321207,6.720703125,0.0,3.3333333333321207,6.720703125,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-12,15000,15000.0,15078.0,15007.479,0.0,-78.0,-7.478515625,0.0,78.0,7.478515625,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-03-12,22000,22000.0,22616.666666666668,22092.877,0.0,-616.6666666666679,-92.876953125,0.0,616.6666666666679,92.876953125,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-13,15000,15000.0,15076.333333333334,15009.942,0.0,-76.33333333333394,-9.9423828125,0.0,76.33333333333394,9.9423828125,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-03-13,26000,26000.0,25946.666666666668,25950.85,0.0,53.33333333333212,49.150390625,0.0,53.33333333333212,49.150390625,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-03-13,22000,22000.0,22510.0,22061.549,0.0,-510.0,-61.548828125,0.0,510.0,61.548828125,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-03-13,17000,17000.0,16996.666666666668,17003.398,0.0,3.3333333333321207,-3.3984375,0.0,3.3333333333321207,3.3984375,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-14,15000,15000.0,15073.0,15009.942,0.0,-73.0,-9.9423828125,0.0,73.0,9.9423828125,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-03-14,22000,22000.0,22550.0,22109.418,0.0,-550.0,-109.41796875,0.0,550.0,109.41796875,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-03-15,12000,12000.0,12462.666666666666,12320.938,0.0,-462.66666666666606,-320.9384765625,0.0,462.66666666666606,320.9384765625,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-15,15000,15000.0,15073.0,15008.507,0.0,-73.0,-8.5068359375,0.0,73.0,8.5068359375,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-17,15000,15000.0,15111.333333333334,15026.399,0.0,-111.33333333333394,-26.3994140625,0.0,111.33333333333394,26.3994140625,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-18,15000,15000.0,15096.333333333334,15027.104,0.0,-96.33333333333394,-27.103515625,0.0,96.33333333333394,27.103515625,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-03-18,12000,12000.0,12307.333333333334,12407.042,0.0,-307.33333333333394,-407.0419921875,0.0,307.33333333333394,407.0419921875,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-03-19,22000,22000.0,22533.333333333332,22055.445,0.0,-533.3333333333321,-55.4453125,0.0,533.3333333333321,55.4453125,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-19,15000,15000.0,15086.333333333334,15007.112,0.0,-86.33333333333394,-7.1123046875,0.0,86.33333333333394,7.1123046875,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-03-19,17000,17000.0,16996.666666666668,17002.924,0.0,3.3333333333321207,-2.923828125,0.0,3.3333333333321207,2.923828125,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-03-19,26000,26000.0,25946.666666666668,25955.021,0.0,53.33333333333212,44.978515625,0.0,53.33333333333212,44.978515625,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-20,15000,15000.0,15109.666666666666,15006.826,0.0,-109.66666666666606,-6.826171875,0.0,109.66666666666606,6.826171875,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-03-21,17000,17000.0,16997.333333333332,16997.928,0.0,2.6666666666678793,2.072265625,0.0,2.6666666666678793,2.072265625,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-21,15000,15000.0,15106.333333333334,15005.156,0.0,-106.33333333333394,-5.15625,0.0,106.33333333333394,5.15625,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-03-21,26000,26000.0,25946.666666666668,25951.383,0.0,53.33333333333212,48.6171875,0.0,53.33333333333212,48.6171875,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-03-22,22000,22000.0,22536.666666666668,22155.258,0.0,-536.6666666666679,-155.2578125,0.0,536.6666666666679,155.2578125,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-22,15000,15000.0,15106.333333333334,15004.089,0.0,-106.33333333333394,-4.0888671875,0.0,106.33333333333394,4.0888671875,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-03-23,22000,22000.0,22536.666666666668,22175.094,0.0,-536.6666666666679,-175.09375,0.0,536.6666666666679,175.09375,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-03-24,17000,17000.0,16994.0,16999.633,0.0,6.0,0.3671875,0.0,6.0,0.3671875,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-24,15000,15000.0,15134.666666666666,14955.762,0.0,-134.66666666666606,44.23828125,0.0,134.66666666666606,44.23828125,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-03-24,22000,22000.0,22513.333333333332,22098.55,0.0,-513.3333333333321,-98.55078125,0.0,513.3333333333321,98.55078125,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-03-24,26000,26000.0,25946.666666666668,25950.17,0.0,53.33333333333212,49.830078125,0.0,53.33333333333212,49.830078125,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-03-25,22000,19000.0,22623.333333333332,22178.69,-3000.0,-3623.333333333332,-3178.689453125,3000.0,3623.333333333332,3178.689453125,-3000.0,-13.636363636363635
Kerala,Malappuram,Manjeri,Other,2014-03-25,15000,15000.0,15116.333333333334,14933.792,0.0,-116.33333333333394,66.2080078125,0.0,116.33333333333394,66.2080078125,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-26,15000,15000.0,15109.666666666666,14931.3545,0.0,-109.66666666666606,68.6455078125,0.0,109.66666666666606,68.6455078125,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-03-26,17000,17000.0,16997.333333333332,16995.37,0.0,2.6666666666678793,4.630859375,0.0,2.6666666666678793,4.630859375,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-03-26,26000,26000.0,25940.0,25952.203,0.0,60.0,47.796875,0.0,60.0,47.796875,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-03-27,17000,17000.0,16997.333333333332,16995.424,0.0,2.6666666666678793,4.576171875,0.0,2.6666666666678793,4.576171875,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-03-27,26000,26000.0,25940.0,25952.258,0.0,60.0,47.7421875,0.0,60.0,47.7421875,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-27,15000,15000.0,15108.0,14931.409,0.0,-108.0,68.5908203125,0.0,108.0,68.5908203125,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-03-28,17000,17000.0,16997.333333333332,16999.111,0.0,2.6666666666678793,0.888671875,0.0,2.6666666666678793,0.888671875,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-03-28,26000,26000.0,25940.0,25955.945,0.0,60.0,44.0546875,0.0,60.0,44.0546875,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-28,15000,15000.0,15104.666666666666,14934.931,0.0,-104.66666666666606,65.0693359375,0.0,104.66666666666606,65.0693359375,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-03-29,15000,15000.0,15088.0,14936.186,0.0,-88.0,63.814453125,0.0,88.0,63.814453125,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-03-29,12000,12000.0,12474.666666666666,12531.252,0.0,-474.66666666666606,-531.251953125,0.0,474.66666666666606,531.251953125,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-03-31,12000,13000.0,12607.333333333334,13041.474,1000.0,392.66666666666606,-41.4736328125,1000.0,392.66666666666606,41.4736328125,1000.0,8.333333333333332
Kerala,Malappuram,Manjeri,Other,2014-03-31,15000,15000.0,14716.333333333334,14431.997,0.0,283.66666666666606,568.0029296875,0.0,283.66666666666606,568.0029296875,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-04-01,17000,17000.0,16996.666666666668,16995.426,0.0,3.3333333333321207,4.57421875,0.0,3.3333333333321207,4.57421875,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-04-01,15000,15000.0,15091.333333333334,14955.539,0.0,-91.33333333333394,44.4609375,0.0,91.33333333333394,44.4609375,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-04-01,26000,26000.0,25940.0,25945.389,0.0,60.0,54.611328125,0.0,60.0,54.611328125,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-04-02,15000,15000.0,15084.666666666666,14950.232,0.0,-84.66666666666606,49.767578125,0.0,84.66666666666606,49.767578125,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-04-03,15000,15000.0,15081.333333333334,14947.793,0.0,-81.33333333333394,52.20703125,0.0,81.33333333333394,52.20703125,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-04-03,13000,12000.0,12546.333333333334,12539.447,-1000.0,-546.3333333333339,-539.447265625,1000.0,546.3333333333339,539.447265625,-1000.0,-7.6923076923076925
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-04-03,26000,26000.0,25940.0,25941.664,0.0,60.0,58.3359375,0.0,60.0,58.3359375,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-04-03,17000,17000.0,16996.666666666668,16989.76,0.0,3.3333333333321207,10.240234375,0.0,3.3333333333321207,10.240234375,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-04-04,17000,17000.0,16998.0,16988.078,0.0,2.0,11.921875,0.0,2.0,11.921875,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-04-04,15000,15000.0,15073.0,14947.793,0.0,-73.0,52.20703125,0.0,73.0,52.20703125,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-04-04,26000,26000.0,25940.0,25939.982,0.0,60.0,60.017578125,0.0,60.0,60.017578125,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-04-05,15000,15000.0,15073.0,14946.357,0.0,-73.0,53.642578125,0.0,73.0,53.642578125,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-04-05,26000,26000.0,25940.0,25938.22,0.0,60.0,61.779296875,0.0,60.0,61.779296875,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-04-05,17000,17000.0,16994.0,16986.316,0.0,6.0,13.68359375,0.0,6.0,13.68359375,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-04-07,12000,12000.0,12414.0,12439.645,0.0,-414.0,-439.64453125,0.0,414.0,439.64453125,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-04-07,15000,15000.0,15088.0,14997.316,0.0,-88.0,2.68359375,0.0,88.0,2.68359375,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-04-08,12000,12000.0,12322.333333333334,12393.554,0.0,-322.33333333333394,-393.5537109375,0.0,322.33333333333394,393.5537109375,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-04-08,15000,15000.0,15084.666666666666,15002.18,0.0,-84.66666666666606,-2.1796875,0.0,84.66666666666606,2.1796875,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-04-09,17000,17000.0,16997.333333333332,16988.26,0.0,2.6666666666678793,11.740234375,0.0,2.6666666666678793,11.740234375,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-04-09,12000,13000.0,12288.666666666666,12387.568,1000.0,711.3333333333339,612.431640625,1000.0,711.3333333333339,612.431640625,1000.0,8.333333333333332
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-04-09,26000,26000.0,25940.0,25941.951,0.0,60.0,58.048828125,0.0,60.0,58.048828125,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-04-09,15000,15000.0,15078.0,14999.742,0.0,-78.0,0.2578125,0.0,78.0,0.2578125,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-04-10,26000,27000.0,25940.0,25942.691,1000.0,1060.0,1057.30859375,1000.0,1060.0,1057.30859375,1000.0,3.8461538461538463
Kerala,Malappuram,Parappanangadi,Other,2014-04-10,13000,12000.0,12508.333333333334,12514.522,-1000.0,-508.33333333333394,-514.5224609375,1000.0,508.33333333333394,514.5224609375,-1000.0,-7.6923076923076925
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-04-10,17000,17000.0,16997.333333333332,16990.572,0.0,2.6666666666678793,9.427734375,0.0,2.6666666666678793,9.427734375,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-04-11,12000,7500.0,12473.333333333334,12599.999,-4500.0,-4973.333333333334,-5099.9990234375,4500.0,4973.333333333334,5099.9990234375,-4500.0,-37.5
